m07_row_id_or_alias,rust_function_alias,scilab_function_alias_if_known,source_file_locator,formula_family,risk_tier,likely_domain,unit/frame/time_dependency,numerical_sensitivity,singularity_or_branch_risk,external_data_required,recommended_chunk_group,implementation_readiness,block_reason,required_validation_evidence,notes
PORT_STATUS_RELEASE_GATE.csv:row_1072,rb_center_of_mass_point_masses,rb_center_of_mass_point_masses,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1073,rb_inertia_cylindrical_shell,rb_inertia_cylindrical_shell,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1074,rb_inertia_is_positive_definite,rb_inertia_is_positive_definite,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1075,rb_inertia_point_mass,rb_inertia_point_mass,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1076,rb_inertia_point_masses,rb_inertia_point_masses,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1077,rb_inertia_point_masses_about_cg,rb_inertia_point_masses_about_cg,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1078,rb_inertia_rectangular_block,rb_inertia_rectangular_block,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1079,rb_inertia_slender_rod_center,rb_inertia_slender_rod_center,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1080,rb_inertia_slender_rod_from_origin,rb_inertia_slender_rod_from_origin,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1081,rb_inertia_solid_cylinder,rb_inertia_solid_cylinder,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1082,rb_inertia_solid_sphere,rb_inertia_solid_sphere,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1083,rb_inertia_tensor,rb_inertia_tensor,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1084,rb_inertia_thin_spherical_shell,rb_inertia_thin_spherical_shell,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1085,rb_parallel_axis_from_cg,rb_parallel_axis_from_cg,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1086,rb_parallel_axis_to_cg,rb_parallel_axis_to_cg,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1087,rb_principal_inertia,rb_principal_inertia,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1088,rb_radii_of_gyration,rb_radii_of_gyration,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1089,rb_transform_inertia,rb_transform_inertia,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_inertia.sci,coordinate_transform_sensitive,medium_risk_requires_contract_review,attitude kinematics/dynamics,"attitude representation, quaternion scalar/vector order, DCM convention, and inertia-frame policy required",medium; sign/order and normalization errors dominate,"quaternion sign equivalence, DCM orthogonality, zero axis, and inertia eigenvalue policy unresolved",no_by_metadata_locator_only,10A_attitude_quaternion_DCM_contracts,contract_review_first_no_implementation,blocked_until_attitude_representation_and_inertia_policy,round-trip tests; quaternion sign tests; inertia positive-definite cases; source equivalence; scilab_equivalence_job_alias=SEQ-160,Attitude kinematics/geometry pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1090,rb_propagate_quat_constant_moment,rb_propagate_quat_constant_moment,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_integrators.sci,iterative_solver,blocked_until_solver_policy,attitude kinematics/dynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-161,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1091,rb_propagate_spinning_top_quat,rb_propagate_spinning_top_quat,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_integrators.sci,iterative_solver,blocked_until_solver_policy,attitude kinematics/dynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-161,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1092,rb_rk4,rb_rk4,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_integrators.sci,iterative_solver,blocked_until_solver_policy,attitude kinematics/dynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-161,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1093,rb_rkf45,rb_rkf45,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_integrators.sci,iterative_solver,blocked_until_solver_policy,attitude kinematics/dynamics,"solver tolerance, convergence, branch, and iteration-limit policy required","high for roots, universal variables, propagation, and ODE integration","root selection, anomaly branch, convergence failure, singular orbit cases unresolved",possible_reference_fixture_required,9C_kepler_lambert_gauss_solver_policy_or_10B_numerical_propagation_policy,blocked_until_solver_and_tolerance_contract,blocked_until_iteration_root_selection_and_equivalence_policy,per-solver convergence contract; analytical edge cases; Scilab equivalence; independent oracle fixtures with hashes; scilab_equivalence_job_alias=SEQ-161,Solver/propagator/root/integration name pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1094,rb_absolute_angular_acceleration,rb_absolute_angular_acceleration,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1095,rb_angular_velocity_sum,rb_angular_velocity_sum,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1096,rb_body_rates_to_euler313_rates,rb_body_rates_to_euler313_rates,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,coordinate_transform_sensitive,high_risk_requires_numerical_policy,attitude kinematics/dynamics,"attitude dynamics convention, inertia frame, integration and control law policy required",high for dynamics/integration/control stability and singular cases,"attitude representation, inertia singularity, control saturation, and integration-step policy unresolved",possible_reference_fixture_required,10A_attitude_dynamics_and_control_policy,blocked_until_attitude_numerical_policy,blocked_until_attitude_dynamics_control_and_integration_policy,attitude convention contract; quaternion/DCM roundtrip; dynamics regression fixtures; source equivalence; scilab_equivalence_job_alias=SEQ-162,Attitude dynamics/control pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1097,rb_body_rates_to_ypr_rates,rb_body_rates_to_ypr_rates,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1098,rb_euler313_rates_accels_to_body_accel,rb_euler313_rates_accels_to_body_accel,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,coordinate_transform_sensitive,high_risk_requires_numerical_policy,attitude kinematics/dynamics,"attitude dynamics convention, inertia frame, integration and control law policy required",high for dynamics/integration/control stability and singular cases,"attitude representation, inertia singularity, control saturation, and integration-step policy unresolved",possible_reference_fixture_required,10A_attitude_dynamics_and_control_policy,blocked_until_attitude_numerical_policy,blocked_until_attitude_dynamics_control_and_integration_policy,attitude convention contract; quaternion/DCM roundtrip; dynamics regression fixtures; source equivalence; scilab_equivalence_job_alias=SEQ-162,Attitude dynamics/control pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1099,rb_euler313_rates_to_body_rates,rb_euler313_rates_to_body_rates,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,coordinate_transform_sensitive,high_risk_requires_numerical_policy,attitude kinematics/dynamics,"attitude dynamics convention, inertia frame, integration and control law policy required",high for dynamics/integration/control stability and singular cases,"attitude representation, inertia singularity, control saturation, and integration-step policy unresolved",possible_reference_fixture_required,10A_attitude_dynamics_and_control_policy,blocked_until_attitude_numerical_policy,blocked_until_attitude_dynamics_control_and_integration_policy,attitude convention contract; quaternion/DCM roundtrip; dynamics regression fixtures; source equivalence; scilab_equivalence_job_alias=SEQ-162,Attitude dynamics/control pattern.
PORT_STATUS_RELEASE_GATE.csv:row_1100,rb_moving_vector_derivative,rb_moving_vector_derivative,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1101,rb_moving_vector_second_derivative,rb_moving_vector_second_derivative,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1102,rb_point_acceleration,rb_point_acceleration,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1103,rb_point_velocity,rb_point_velocity,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
PORT_STATUS_RELEASE_GATE.csv:row_1104,rb_ypr_rates_accels_to_body_accel,rb_ypr_rates_accels_to_body_accel,source_scilab/Orbital Mechanics for Engineering Students/curtis_complete_unique_sections_scilab_library/curtis_complete_unique_sections_scilab_library/curtis_section04_rigid_body_attitude_scilab/src/rb_kinematics.sci,ambiguous_source_or_contract,medium_risk_requires_contract_review,attitude kinematics/dynamics,requires formula-family contract before promotion,unknown until source-expression and independent oracle review,unresolved from metadata-only classification,no_by_metadata_locator_only,10E_classifier_refresh_or_manual_source_review,metadata_locator_only_contract_required,blocked_until_family_contract_source_review_and_validation_evidence,family validation card; source-registry seed; source locator review; Rust gates; Scilab equivalence job if applicable; scilab_equivalence_job_alias=SEQ-162,metadata-based classifier; no source expression copied or reviewed in this handoff
